altitude,temp,voltage,gyro_x,gyro_y,gyro_z,accel_x,accel_y,accel_z,mag_x,mag_y,mag_z,เpsLat,gpsLng,gpsAlt,gpsSat,state, humidity , lastCmd
381.26,42.18,8.12,4.47,-4.47,-4.47,9.20,0.48,-0.94,2.00,62.30,-9.60,12.608536,100.940315,-19.10,0,0,33.49,N/A$
380.76,42.17,8.13,4.47,-4.47,-4.47,10.39,0.78,-0.98,5.20,60.00,-9.30,12.608536,100.940315,-19.10,0,0,33.50,N/A$
380.20,42.15,8.12,4.47,-4.47,-4.47,9.92,0.52,-0.85,-0.40,60.10,-11.90,12.608536,100.940315,-19.10,0,0,33.54,N/A$
379.38,42.14,8.13,4.47,-4.47,-4.47,9.98,0.54,-1.06,3.30,59.60,-10.50,12.608536,100.940315,-19.10,0,0,33.55,N/A$
378.74,42.12,8.13,4.47,-4.47,-4.47,10.22,0.77,-0.82,3.30,60.20,-12.00,12.608536,100.940315,-19.10,0,0,33.58,N/A$
378.10,42.10,8.13,4.47,-4.47,-4.47,9.94,0.48,-1.02,3.20,60.10,-10.60,12.608536,100.940315,-19.10,0,0,33.62,N/A$
377.54,42.08,7.88,4.47,-4.47,-4.47,9.82,0.69,-0.92,0.40,57.30,-17.50,12.608536,100.940315,-19.10,0,0,33.64,N/A$
388.10,41.27,7.22,4.47,-4.47,-4.47,9.42,0.60,-0.82,-4.10,58.80,-18.20,12.608536,100.940315,-19.10,0,0,33.67,N/A$
400.91,40.25,7.22,4.47,-4.47,-4.47,9.04,0.50,-1.06,-2.70,57.30,-17.20,12.608536,100.940315,-19.10,0,0,33.73,N/A$
400.27,40.24,7.25,4.47,-4.47,-4.47,9.66,0.71,-0.80,-3.90,55.80,-16.00,12.608536,100.940315,-19.10,0,0,33.76,N/A$
399.69,40.23,7.88,4.47,-4.47,-4.47,10.03,0.51,-0.98,-7.60,57.80,-20.50,12.608536,100.940315,-19.10,0,0,33.80,N/A$
385.60,41.22,7.24,4.47,-4.47,-4.47,10.09,0.70,-0.83,1.10,56.70,-24.00,12.608536,100.940315,-19.10,0,0,33.81,N/A$
398.07,40.20,7.22,4.47,-4.47,-4.47,9.88,0.64,-0.89,-3.40,57.20,-24.20,12.608536,100.940315,-19.10,0,0,33.87,N/A$
397.53,40.17,7.25,4.47,-4.47,-4.47,9.48,0.56,-1.06,-3.70,53.50,-25.10,12.608536,100.940315,-19.10,0,0,33.90,N/A$
396.71,40.16,8.12,4.47,-4.47,-4.47,9.68,0.69,-0.78,0.10,55.00,-24.10,12.608536,100.940315,-19.10,0,0,33.93,N/A$
371.97,41.91,8.13,4.47,-4.47,-4.47,10.08,0.54,-1.05,-0.50,54.60,-24.00,12.608536,100.940315,-19.10,0,0,33.93,N/A$
371.37,41.87,8.12,4.47,-4.47,-4.47,10.07,0.67,-0.87,0.70,55.60,-27.50,12.608536,100.940315,-19.10,0,0,33.98,N/A$
370.49,41.84,8.12,4.47,-4.47,-4.47,9.82,0.60,-0.99,3.50,53.60,-28.60,12.608536,100.940315,-19.10,0,0,34.01,N/A$
369.91,41.81,8.12,4.47,-4.47,-4.47,9.35,0.55,-0.91,1.30,54.60,-30.00,12.608536,100.940315,-19.10,0,0,34.04,N/A$
369.51,41.78,8.12,4.47,-4.47,-4.47,9.40,0.65,-0.78,1.50,54.20,-31.60,12.608536,100.940315,-19.10,0,0,34.09,N/A$
368.88,41.76,8.13,4.47,-4.47,-4.47,9.95,0.51,-1.09,-0.10,54.10,-31.40,12.608536,100.940315,-19.10,0,0,34.04,N/A$
368.09,41.74,8.12,4.47,-4.47,-4.47,10.39,0.66,-0.82,1.40,54.50,-31.90,12.608536,100.940315,-19.10,0,0,34.20,N/A$
367.52,41.71,8.12,4.47,-4.47,-4.47,10.03,0.63,-1.00,1.90,53.90,-36.20,12.608536,100.940315,-19.10,0,0,34.26,N/A$
367.09,41.68,8.13,4.47,-4.47,-4.47,9.27,0.52,-0.86,-1.40,53.60,-35.70,12.608536,100.940315,-19.10,0,0,34.20,N/A$
366.61,41.65,8.13,4.47,-4.47,-4.47,9.85,0.63,-0.89,0.70,52.60,-37.40,12.608536,100.940315,-19.10,0,0,34.31,N/A$
364.85,41.59,7.88,4.47,-4.47,-4.47,9.95,0.62,-0.90,-0.10,54.50,-40.60,12.608536,100.940315,-19.10,0,0,34.38,N/A$
364.91,41.57,7.25,4.47,-4.47,-4.47,9.68,0.62,-0.84,-6.50,55.40,-43.80,12.608536,100.940315,-19.10,0,0,34.40,N/A$
388.19,39.78,7.24,4.47,-4.47,-4.47,9.77,0.55,-0.96,-10.50,55.90,-42.70,12.608536,100.940315,-19.10,0,0,34.48,N/A$
387.76,39.76,7.25,4.47,-4.47,-4.47,9.64,0.62,-0.81,-2.80,57.30,-46.20,12.608536,100.940315,-19.10,0,0,34.53,N/A$
387.27,39.74,7.88,4.47,-4.47,-4.47,9.74,0.62,-1.04,-4.90,54.60,-47.20,12.608536,100.940315,-19.10,0,0,34.56,N/A$
384.16,39.86,7.23,4.47,-4.47,-4.47,9.94,0.56,-0.81,-9.10,57.70,-48.50,12.608536,100.940315,-19.10,0,0,34.59,N/A$
385.74,39.72,7.25,4.47,-4.47,-4.47,10.62,0.69,-0.95,-8.30,58.00,-48.80,12.608536,100.940315,-19.10,0,0,34.63,N/A$
385.17,39.70,7.24,4.47,-4.47,-4.47,9.74,0.63,-0.98,-5.90,57.60,-49.50,12.608536,100.940315,-19.10,0,0,34.69,N/A$
384.37,39.69,8.12,4.47,-4.47,-4.47,9.96,0.63,-0.80,1.90,57.20,-51.30,12.608536,100.940315,-19.10,0,0,34.70,N/A$
381.73,39.76,8.12,4.47,-4.47,-4.47,9.89,0.67,-1.03,-0.20,59.70,-52.00,12.608536,100.940315,-19.10,0,0,34.71,N/A$
358.40,41.42,8.12,4.47,-4.47,-4.47,9.99,0.58,-0.80,-2.30,62.00,-54.90,12.608536,100.940315,-19.10,0,0,34.73,N/A$
357.77,41.38,8.12,4.47,-4.47,-4.47,9.73,0.52,-1.04,-3.00,63.50,-56.00,12.608536,100.940315,-19.10,0,0,34.72,N/A$
357.25,41.34,8.12,4.47,-4.47,-4.47,9.61,0.71,-0.95,-1.20,65.40,-58.90,12.608536,100.940315,-19.10,0,0,34.86,N/A$
356.64,41.30,8.12,4.47,-4.47,-4.47,9.69,0.55,-0.82,-1.60,67.10,-61.90,12.608536,100.940315,-19.10,0,0,34.81,N/A$
355.94,41.28,8.13,4.47,-4.47,-4.47,9.96,0.65,-1.09,-3.90,70.30,-63.80,12.608536,100.940315,-19.10,0,0,34.91,N/A$
355.58,41.24,8.12,4.47,-4.47,-4.47,10.00,0.58,-0.82,-1.70,73.10,-65.10,12.608536,100.940315,-19.10,0,0,34.88,N/A$
354.65,41.22,8.12,4.47,-4.47,-4.47,10.06,0.54,-1.02,-1.10,76.30,-68.40,12.608536,100.940315,-19.10,0,0,35.00,N/A$
354.38,41.20,8.13,4.47,-4.47,-4.47,9.82,0.75,-0.91,-1.90,75.60,-69.20,12.608536,100.940315,-19.10,0,0,35.03,N/A$
352.86,41.19,8.13,4.47,-4.47,-4.47,9.74,0.52,-0.92,-0.50,78.60,-67.00,12.608536,100.940315,-19.10,0,0,35.11,N/A$
352.17,41.17,8.13,4.47,-4.47,-4.47,9.81,0.67,-0.95,-3.80,77.90,-66.80,12.608536,100.940315,-19.10,0,0,35.12,N/A$
351.56,41.16,7.90,4.47,-4.47,-4.47,9.65,0.59,-0.88,-4.90,80.00,-74.80,12.608536,100.940315,-19.10,0,0,35.18,N/A$
374.65,39.42,7.23,4.47,-4.47,-4.47,10.11,0.50,-1.08,-8.80,84.50,-74.50,12.608536,100.940315,-19.10,0,0,35.26,N/A$
374.35,39.38,7.25,4.47,-4.47,-4.47,10.62,0.69,-0.86,-6.00,83.10,-69.90,12.608536,100.940315,-19.10,0,0,35.32,N/A$
372.79,39.41,7.23,4.47,-4.47,-4.47,9.98,0.60,-0.92,-7.80,82.90,-71.30,12.608536,100.940315,-19.10,0,0,35.36,N/A$
372.90,39.36,7.88,4.47,-4.47,-4.47,9.72,0.63,-0.94,-7.50,81.30,-70.90,12.608536,100.940315,-19.10,0,0,35.39,N/A$
371.82,39.37,7.25,4.47,-4.47,-4.47,9.82,0.61,-0.82,-7.70,81.20,-69.60,12.608536,100.940315,-19.10,0,0,35.42,N/A$
370.64,39.41,7.24,4.47,-4.47,-4.47,9.80,0.53,-1.04,-11.30,82.80,-68.50,12.608536,100.940315,-19.10,0,0,35.46,N/A$
370.16,39.37,7.25,4.47,-4.47,-4.47,9.37,0.64,-0.78,-7.30,84.20,-70.90,12.608536,100.940315,-19.10,0,0,35.50,N/A$
369.74,39.34,8.12,4.47,-4.47,-4.47,9.56,0.54,-0.94,-3.70,81.90,-69.20,12.608536,100.940315,-19.10,0,0,35.54,N/A$
346.13,41.01,8.12,4.47,-4.47,-4.47,10.24,0.70,-1.00,-4.10,80.90,-67.80,12.608536,100.940315,-19.10,0,0,35.55,N/A$
345.34,40.99,8.12,4.47,-4.47,-4.47,10.04,0.58,-0.79,-3.00,84.30,-70.50,12.608536,100.940315,-19.10,0,0,35.59,N/A$
345.11,40.96,8.13,4.47,-4.47,-4.47,10.77,0.62,-1.13,-3.80,86.70,-69.30,12.608536,100.940315,-19.10,0,0,35.64,N/A$
344.05,40.93,8.13,4.47,-4.47,-4.47,9.82,0.67,-0.77,-1.20,87.40,-71.00,12.608536,100.940315,-19.10,0,0,35.67,N/A$
343.29,40.91,8.12,4.47,-4.47,-4.47,9.52,0.62,-0.97,-4.60,90.20,-70.70,12.608536,100.940315,-19.10,0,0,35.70,N/A$
342.86,40.89,8.12,4.47,-4.47,-4.47,9.86,0.65,-0.92,-1.50,93.60,-74.30,12.608536,100.940315,-19.10,0,0,35.74,N/A$
342.16,40.87,8.12,4.47,-4.47,-4.47,9.93,0.52,-0.81,-1.00,98.20,-72.90,12.608536,100.940315,-19.10,0,0,35.79,N/A$
341.59,40.84,8.13,4.47,-4.47,-4.47,9.84,0.70,-1.07,-4.00,98.80,-72.20,12.608536,100.940315,-19.10,0,0,35.84,N/A$
341.13,40.81,8.12,4.47,-4.47,-4.47,9.57,0.58,-0.75,-1.90,103.70,-72.90,12.608536,100.940315,-19.10,0,0,35.86,N/A$
340.52,40.79,8.13,4.47,-4.47,-4.47,10.00,0.59,-1.06,-5.90,106.70,-72.10,12.608536,100.940315,-19.10,0,0,35.91,N/A$
338.99,40.75,7.88,4.47,-4.47,-4.47,9.45,0.52,-0.82,-3.40,109.90,-70.60,12.608536,100.940315,-19.10,0,0,35.97,N/A$
350.11,39.92,7.24,4.47,-4.47,-4.47,10.05,0.67,-1.10,-12.00,108.20,-70.50,12.608536,100.940315,-19.10,0,0,36.03,N/A$
362.13,38.96,7.23,4.47,-4.47,-4.47,10.19,0.69,-0.85,-7.20,110.60,-73.40,12.608536,100.940315,-19.10,0,0,36.07,N/A$
362.00,38.92,7.21,4.47,-4.47,-4.47,9.65,0.50,-0.98,-11.20,110.10,-71.70,12.608536,100.940315,-19.10,0,0,36.12,N/A$
361.44,38.90,7.88,4.47,-4.47,-4.47,10.16,0.70,-0.96,-10.40,109.70,-71.90,12.608536,100.940315,-19.10,0,0,36.15,N/A$
347.67,39.83,7.23,4.47,-4.47,-4.47,9.91,0.49,-0.89,-2.80,108.60,-74.00,12.608536,100.940315,-19.10,0,0,36.17,N/A$
360.14,38.83,7.25,4.47,-4.47,-4.47,10.57,0.57,-1.04,-8.80,110.30,-71.40,12.608536,100.940315,-19.10,0,0,36.23,N/A$
359.45,38.81,7.25,4.47,-4.47,-4.47,10.29,0.72,-0.78,-6.20,108.90,-71.60,12.608536,100.940315,-19.10,0,0,36.27,N/A$
358.86,38.78,8.12,4.47,-4.47,-4.47,9.72,0.46,-1.08,-3.80,107.90,-68.70,12.608536,100.940315,-19.10,0,0,36.31,N/A$
333.47,40.58,8.12,4.47,-4.47,-4.47,10.22,0.76,-0.81,-2.30,105.90,-68.50,12.608536,100.940315,-19.10,0,0,36.32,N/A$
332.80,40.55,8.12,4.47,-4.47,-4.47,9.89,0.54,-0.98,-2.70,108.40,-70.60,12.608536,100.940315,-19.10,0,0,36.37,N/A$
332.33,40.51,8.12,4.47,-4.47,-4.47,9.96,0.59,-0.93,-3.00,109.60,-69.40,12.608536,100.940315,-19.10,0,0,36.42,N/A$
331.59,40.48,8.13,4.47,-4.47,-4.47,9.63,0.72,-0.79,-4.10,111.10,-67.80,12.608536,100.940315,-19.10,0,0,36.45,N/A$
331.02,40.45,8.13,4.47,-4.47,-4.47,9.77,0.53,-1.07,-3.00,112.20,-66.10,12.608536,100.940315,-19.10,0,0,36.47,N/A$
330.43,40.44,8.12,4.47,-4.47,-4.47,9.70,0.65,-0.82,-2.40,113.80,-69.10,12.608536,100.940315,-19.10,0,0,36.50,N/A$
329.94,40.42,8.12,4.47,-4.47,-4.47,10.35,0.47,-1.07,-0.20,117.50,-66.70,12.608536,100.940315,-19.10,0,0,36.53,N/A$
329.00,40.40,8.12,4.47,-4.47,-4.47,10.10,0.69,-0.89,-3.90,115.20,-67.80,12.608536,100.940315,-19.10,0,0,36.56,N/A$
328.58,40.37,8.13,4.47,-4.47,-4.47,9.83,0.66,-0.86,-5.60,116.40,-67.30,12.608536,100.940315,-19.10,0,0,36.57,N/A$
328.04,40.35,8.13,4.47,-4.47,-4.47,9.70,0.51,-1.08,-4.40,119.50,-64.10,12.608536,100.940315,-19.10,0,0,36.62,N/A$
327.46,40.33,8.12,4.47,-4.47,-4.47,9.60,0.63,-0.78,-2.20,120.50,-67.20,12.608536,100.940315,-19.10,0,0,36.60,N/A$
326.61,40.31,7.90,4.47,-4.47,-4.47,10.22,0.55,-1.04,-9.50,121.70,-67.70,12.608536,100.940315,-19.10,0,0,36.68,N/A$
326.25,40.28,7.20,4.47,-4.47,-4.47,9.19,0.64,-0.82,-8.10,120.80,-65.30,12.608536,100.940315,-19.10,0,0,36.73,N/A$
350.65,38.45,7.21,4.47,-4.47,-4.47,10.01,0.64,-1.00,-12.20,122.00,-66.70,12.608536,100.940315,-19.10,0,0,36.75,N/A$
349.88,38.44,7.25,4.47,-4.47,-4.47,10.13,0.58,-0.94,-8.30,123.90,-66.20,12.608536,100.940315,-19.10,0,0,36.76,N/A$
349.32,38.44,7.86,4.47,-4.47,-4.47,10.08,0.64,-0.76,-6.60,124.90,-64.80,12.608536,100.940315,-19.10,0,0,36.83,N/A$
347.92,38.43,7.24,4.47,-4.47,-4.47,9.83,0.56,-1.13,-9.50,126.80,-62.60,12.608536,100.940315,-19.10,0,0,36.88,N/A$
347.85,38.41,7.24,4.47,-4.47,-4.47,9.66,0.66,-0.84,-9.80,124.20,-59.10,12.608536,100.940315,-19.10,0,0,36.94,N/A$
346.78,38.41,7.25,4.47,-4.47,-4.47,9.82,0.67,-1.04,-9.80,128.50,-59.80,12.608536,100.940315,-19.10,0,0,36.96,N/A$
346.23,38.40,8.12,4.47,-4.47,-4.47,9.76,0.55,-0.80,-0.80,129.90,-55.00,12.608536,100.940315,-19.10,0,0,36.95,N/A$
344.84,38.39,8.12,4.47,-4.47,-4.47,10.33,0.60,-0.94,-1.60,133.30,-53.00,12.608536,100.940315,-19.10,0,0,37.02,N/A$
319.63,40.16,8.12,4.47,-4.47,-4.47,10.17,0.69,-1.07,-5.70,131.20,-48.50,12.608536,100.940315,-19.10,0,0,36.99,N/A$
319.01,40.11,8.12,4.47,-4.47,-4.47,9.46,0.65,-0.83,-2.70,134.10,-47.30,12.608536,100.940315,-19.10,0,0,37.10,N/A$
318.77,40.08,8.12,4.47,-4.47,-4.47,10.10,0.61,-1.04,0.40,136.40,-46.40,12.608536,100.940315,-19.10,0,0,37.14,N/A$
317.99,40.05,8.12,4.47,-4.47,-4.47,9.88,0.50,-0.82,1.20,137.60,-43.70,12.608536,100.940315,-19.10,0,0,37.21,N/A$
317.41,40.01,8.12,4.47,-4.47,-4.47,10.39,0.68,-1.05,1.20,137.70,-37.50,12.608536,100.940315,-19.10,0,0,37.25,N/A$
316.65,39.99,8.12,4.47,-4.47,-4.47,9.89,0.67,-0.93,-3.30,135.70,-35.90,12.608536,100.940315,-19.10,0,0,37.30,N/A$
315.99,39.97,8.12,4.47,-4.47,-4.47,9.63,0.57,-0.90,0.60,137.20,-33.20,12.608536,100.940315,-19.10,0,0,37.34,N/A$
314.93,39.95,8.13,4.47,-4.47,-4.47,10.13,0.65,-0.99,2.00,139.10,-30.40,12.608536,100.940315,-19.10,0,0,37.41,N/A$
314.75,39.91,8.13,4.47,-4.47,-4.47,9.82,0.51,-0.86,3.00,136.10,-31.80,12.608536,100.940315,-19.10,0,0,37.46,N/A$
314.22,39.88,7.88,4.47,-4.47,-4.47,9.99,0.72,-0.94,-5.50,136.20,-28.50,12.608536,100.940315,-19.10,0,0,37.50,N/A$
313.41,39.87,7.22,4.47,-4.47,-4.47,9.87,0.58,-0.91,-7.30,135.60,-30.10,12.608536,100.940315,-19.10,0,0,37.48,N/A$
337.71,38.03,7.23,4.47,-4.47,-4.47,9.55,0.61,-0.89,-2.00,139.50,-34.00,12.608536,100.940315,-19.10,0,0,37.56,N/A$
335.27,38.06,7.24,4.47,-4.47,-4.47,10.03,0.57,-0.92,-6.20,139.30,-30.60,12.608536,100.940315,-19.10,0,0,37.64,N/A$
335.17,38.07,7.89,4.47,-4.47,-4.47,9.26,0.64,-0.90,-7.60,134.80,-29.40,12.608536,100.940315,-19.10,0,0,37.75,N/A$
334.28,38.08,7.23,4.47,-4.47,-4.47,9.99,0.73,-0.86,-9.80,134.70,-27.40,12.608536,100.940315,-19.10,0,0,37.79,N/A$
333.90,38.06,7.25,4.47,-4.47,-4.47,9.69,0.48,-0.87,-3.30,138.70,-28.90,12.608536,100.940315,-19.10,0,0,37.83,N/A$
332.55,38.07,7.22,4.47,-4.47,-4.47,10.15,0.64,-0.91,-5.20,136.60,-25.80,12.608536,100.940315,-19.10,0,0,37.88,N/A$
332.50,38.02,8.12,4.47,-4.47,-4.47,9.75,0.62,-0.90,-1.00,135.80,-20.10,12.608536,100.940315,-19.10,0,0,37.93,N/A$
307.51,39.76,8.12,4.47,-4.47,-4.47,9.22,0.53,-0.93,1.20,133.80,-19.50,12.608536,100.940315,-19.10,0,0,37.95,N/A$
307.05,39.73,8.12,4.47,-4.47,-4.47,9.06,0.67,-0.79,-2.80,133.00,-19.20,12.608536,100.940315,-19.10,0,0,37.99,N/A$
306.47,39.70,8.12,4.47,-4.47,-4.47,9.41,0.53,-0.85,-0.10,131.80,-16.70,12.608536,100.940315,-19.10,0,0,38.05,N/A$
305.95,39.67,8.12,4.47,-4.47,-4.47,10.67,0.68,-0.98,1.30,130.40,-13.90,12.608536,100.940315,-19.10,0,0,38.10,N/A$
305.30,39.64,8.12,4.47,-4.47,-4.47,10.46,0.69,-0.93,0.90,127.30,-11.70,12.608536,100.940315,-19.10,0,0,38.16,N/A$
304.35,39.62,8.12,4.47,-4.47,-4.47,9.68,0.55,-0.97,0.50,126.40,-10.00,12.608536,100.940315,-19.10,0,0,38.20,N/A$
303.99,39.60,8.12,4.47,-4.47,-4.47,9.63,0.67,-0.86,-1.00,123.90,-10.10,12.608536,100.940315,-19.10,0,0,38.24,N/A$
303.18,39.59,8.13,4.47,-4.47,-4.47,9.82,0.55,-1.02,0.80,122.40,-8.50,12.608536,100.940315,-19.10,0,0,38.27,N/A$
302.85,39.57,8.12,4.47,-4.47,-4.47,10.66,0.75,-0.93,-0.50,121.60,-6.00,12.608536,100.940315,-19.10,0,0,38.32,N/A$
302.12,39.55,8.13,4.47,-4.47,-4.47,10.47,0.63,-0.95,2.50,121.20,-4.90,12.608536,100.940315,-19.10,0,0,38.36,N/A$
301.72,39.54,8.13,4.47,-4.47,-4.47,9.95,0.57,-0.90,2.40,118.20,-0.50,12.608536,100.940315,-19.10,0,0,38.41,N/A$
300.62,39.52,7.88,4.47,-4.47,-4.47,9.65,0.63,-0.87,-2.70,116.30,-5.70,12.608536,100.940315,-19.10,0,0,38.44,N/A$
305.67,39.17,7.23,4.47,-4.47,-4.47,9.99,0.58,-1.09,-0.40,116.20,-0.60,12.608536,100.940315,-19.10,0,0,38.50,N/A$
325.03,37.65,7.23,4.47,-4.47,-4.47,9.33,0.61,-0.79,-3.00,116.10,-5.80,12.608536,100.940315,-19.10,0,0,38.55,N/A$
324.51,37.64,7.24,4.47,-4.47,-4.47,10.05,0.61,-0.96,-5.00,118.60,-2.70,12.608536,100.940315,-19.10,0,0,38.60,N/A$
323.82,37.64,7.88,4.47,-4.47,-4.47,9.57,0.57,-0.87,-5.90,114.50,-1.60,12.608536,100.940315,-19.10,0,0,38.65,N/A$
308.13,38.74,7.23,4.47,-4.47,-4.47,10.18,0.71,-0.84,-7.00,113.40,-1.50,12.608536,100.940315,-19.10,0,0,38.68,N/A$
322.20,37.63,7.25,4.47,-4.47,-4.47,9.70,0.56,-0.95,2.50,115.30,-3.70,12.608536,100.940315,-19.10,0,0,38.71,N/A$
321.80,37.61,7.22,4.47,-4.47,-4.47,10.02,0.62,-0.74,-4.40,114.90,-3.10,12.608536,100.940315,-19.10,0,0,38.71,N/A$
321.20,37.58,8.12,4.47,-4.47,-4.47,10.94,0.60,-1.20,3.50,117.40,-0.90,12.607836,100.939285,1.30,9,0,38.74,N/A$
301.91,38.89,8.12,4.47,-4.47,-4.47,10.75,0.78,-0.83,0.80,115.70,-0.40,12.607836,100.939285,1.30,9,0,38.76,N/A$
294.49,39.38,8.12,4.47,-4.47,-4.47,10.10,0.61,-1.00,3.10,116.20,0.10,12.607836,100.939285,1.30,9,0,38.86,N/A$
293.95,39.35,8.12,4.47,-4.47,-4.47,9.43,0.39,-0.95,4.70,115.20,0.00,12.607836,100.939285,1.30,9,0,39.04,N/A$
293.49,39.33,8.12,4.47,-4.47,-4.47,11.01,0.72,-0.93,2.70,112.70,-1.10,12.607836,100.939285,1.30,9,0,39.26,N/A$
292.65,39.30,8.12,4.47,-4.47,-4.47,10.76,0.75,-1.07,2.20,111.70,0.60,12.607836,100.939285,1.30,9,0,39.44,N/A$
291.99,39.27,8.12,4.47,-4.47,-4.47,10.24,0.64,-0.83,0.30,109.00,0.00,12.607836,100.939285,1.30,9,0,39.67,N/A$
291.18,39.24,8.12,4.47,-4.47,-4.47,10.44,0.58,-1.12,5.70,106.90,2.80,12.607836,100.939285,1.30,9,0,39.82,N/A$
290.87,39.20,8.12,4.47,-4.47,-4.47,10.87,0.65,-0.94,2.60,105.60,3.50,12.607836,100.939285,1.30,9,0,40.05,N/A$
290.61,39.16,8.12,4.47,-4.47,-4.47,10.70,0.70,-1.06,1.70,103.10,6.10,12.607836,100.939285,1.30,9,0,40.17,N/A$
289.88,39.14,8.13,4.47,-4.47,-4.47,10.64,0.75,-0.92,1.10,101.00,2.90,12.607846,100.939346,-4.80,9,0,40.30,N/A$
288.64,39.08,7.90,4.47,-4.47,-4.47,10.47,0.63,-1.07,4.20,100.10,3.00,12.607846,100.939346,-4.80,9,0,40.59,N/A$
288.23,39.05,7.41,4.47,-4.47,-4.47,10.83,0.68,-0.95,-2.00,98.40,0.60,12.607846,100.939346,-4.80,9,0,40.71,N/A$
313.02,37.19,7.21,4.47,-4.47,-4.47,10.21,0.54,-0.95,-2.10,98.30,1.90,12.607846,100.939346,-4.80,9,0,40.81,N/A$
312.62,37.18,7.24,4.47,-4.47,-4.47,10.10,0.74,-0.96,-0.30,100.90,0.20,12.607846,100.939346,-4.80,9,0,40.93,N/A$
311.97,37.17,7.88,4.47,-4.47,-4.47,9.67,0.60,-0.84,-1.80,99.00,2.40,12.607846,100.939346,-4.80,9,0,41.05,N/A$
310.97,37.16,7.22,4.47,-4.47,-4.47,9.50,0.53,-0.97,-3.20,98.40,4.20,12.607846,100.939346,-4.80,9,0,41.14,N/A$
310.79,37.16,7.25,4.47,-4.47,-4.47,9.93,0.66,-0.89,-3.30,99.20,-0.50,12.607846,100.939346,-4.80,9,0,41.18,N/A$
310.00,37.14,7.25,4.47,-4.47,-4.47,9.97,0.61,-0.91,-2.90,97.60,4.60,12.607862,100.939407,-7.70,9,0,41.22,N/A$
309.68,37.12,8.12,4.47,-4.47,-4.47,9.60,0.67,-0.92,3.00,96.60,6.10,12.607862,100.939407,-7.70,9,0,41.31,N/A$
308.56,37.11,8.13,4.47,-4.47,-4.47,9.69,0.45,-0.90,1.60,95.90,4.80,12.607862,100.939407,-7.70,9,0,41.35,N/A$
283.19,38.93,8.12,4.47,-4.47,-4.47,10.79,0.65,-1.09,4.00,95.10,3.80,12.607862,100.939407,-7.70,9,0,41.39,N/A$
282.94,38.90,8.13,4.47,-4.47,-4.47,10.81,0.69,-0.93,2.40,93.40,3.10,12.607862,100.939407,-7.70,9,0,41.46,N/A$
282.21,38.88,8.12,4.47,-4.47,-4.47,10.00,0.59,-0.92,4.70,92.70,5.20,12.607862,100.939407,-7.70,9,0,41.42,N/A$
281.61,38.86,8.12,4.47,-4.47,-4.47,10.50,0.74,-0.87,3.90,89.00,4.40,12.607862,100.939407,-7.70,9,0,41.52,N/A$
280.53,38.84,8.12,4.47,-4.47,-4.47,10.52,0.50,-1.00,4.50,87.90,4.20,12.607862,100.939407,-7.70,9,0,41.60,N/A$
279.85,38.78,8.12,4.47,-4.47,-4.47,10.47,0.70,-0.95,5.40,86.30,3.80,12.607862,100.939407,-7.70,9,0,41.74,N/A$
279.23,38.76,8.12,4.47,-4.47,-4.47,10.09,0.59,-0.86,2.10,84.90,3.20,12.607862,100.939407,-7.70,9,0,41.82,N/A$
278.78,38.74,8.12,4.47,-4.47,-4.47,10.07,0.63,-1.01,4.20,81.20,1.00,12.607862,100.939407,-7.70,9,0,41.91,N/A$
278.12,38.71,8.13,4.47,-4.47,-4.47,9.24,0.69,-0.83,2.00,79.60,2.70,12.607862,100.939407,-7.70,9,0,41.99,N/A$
277.62,38.69,8.12,4.47,-4.47,-4.47,9.82,0.47,-1.01,4.20,76.00,0.80,12.607862,100.939407,-7.70,9,0,42.07,N/A$
277.19,38.67,7.89,4.47,-4.47,-4.47,9.93,0.63,-0.89,-6.40,74.30,-1.70,12.607862,100.939407,-7.70,9,0,42.16,N/A$
301.41,36.86,7.21,4.47,-4.47,-4.47,9.86,0.63,-0.91,-1.90,74.80,-5.90,12.607862,100.939407,-7.70,9,0,42.22,N/A$
301.18,36.84,7.24,4.47,-4.47,-4.47,9.17,0.54,-0.94,-0.40,73.50,-7.40,12.607862,100.939407,-7.70,9,0,42.29,N/A$
300.14,36.87,7.23,4.47,-4.47,-4.47,8.80,0.58,-0.78,-3.30,75.50,-4.60,12.607862,100.939407,-7.70,9,0,42.36,N/A$
299.70,36.84,7.89,4.47,-4.47,-4.47,9.11,0.44,-0.96,-3.80,73.10,-3.00,12.607862,100.939407,-7.70,9,0,42.43,N/A$
299.58,36.80,7.23,4.47,-4.47,-4.47,9.33,0.61,-0.86,-0.30,74.20,-4.40,12.607862,100.939407,-7.70,9,0,42.47,N/A$
299.63,36.76,7.25,4.47,-4.47,-4.47,9.52,0.67,-0.86,0.70,73.00,0.10,12.607862,100.939407,-7.70,9,0,42.49,N/A$
299.04,36.76,7.25,4.47,-4.47,-4.47,9.83,0.53,-0.97,0.60,74.90,-0.50,12.607885,100.939514,-13.00,9,0,42.49,N/A$
298.07,36.76,8.12,4.47,-4.47,-4.47,10.00,0.67,-0.89,5.70,75.20,0.00,12.607885,100.939514,-13.00,9,0,42.50,N/A$
271.78,38.58,8.12,4.47,-4.47,-4.47,10.15,0.52,-0.99,4.70,75.60,0.20,12.607885,100.939514,-13.00,9,0,42.52,N/A$
